gene	locus_tag	transcript_ID	kali320	kali310	kali355	kali351	kali357	kali244	kali326	kali334	kali373	kali308	kali388	kali448	kali322	kali189	kali148	kali262	kali371	kali391	kali224	kali383	kali170	kali443	kali459	kali400
cds2273	PFI0975c	XM_001352034.1	38.06805033	0	8.927174795	5.315128115	5.039727954	3.87199117	179.0565461	38.68187301	1.154485681	12.61447737	3.666763916	39.50858205	3.113065167	1.359959993	2.735975103	4.585883879	0	1.710308693	0	2.763884838	0.907631095	1.298027751	2.642633146	4.492203668
cds2274	PFI0980w	XM_002808895.1	0	0	2.975724932	0	0	0	4.591193491	4.641824761	0	0	0	0	0.444723595	0	0.303997234	0	0	0	0	0.230323737	0	0	0	0
cds2275	PFI0985c	XM_002808896.1	12.68935011	21.332436	11.90289973	7.972692172	30.23836773	8.518380574	27.54716095	17.02002413	4.617942723	23.12654185	18.33381958	9.218669145	4.891959549	5.439839971	7.599930843	4.233123581	1.298271534	2.850514489	0	3.224532311	6.353417663	1.947041626	6.486463177	2.246101834
cds2276	PFI0990c	XM_001352037.1	0	2.1332436	5.951449863	0	60.47673545	4.646389404	27.54716095	17.02002413	0	48.35549659	1.222254639	15.80343282	0.444723595	0	2.127980636	1.763801492	0	1.140205796	0	0.69097121	3.630524379	0	5.765745046	0.842288188
cds2277	PFI0995w	XM_001352038.1	12.68935011	0	2.975724932	2.657564057	15.11918386	1.548796468	68.86790236	27.85094857	0	4.20482579	3.666763916	25.02210197	0	0	0	0	0	0	0	0	0	0	0.240239377	0
cds2278	PFI1000w	XM_001352039.1	16.91913348	34.1318976	14.87862466	23.91807652	50.39727954	20.13435408	68.86790236	40.22914793	3.463457042	31.53619343	22.0005835	30.28991291	12.45226067	5.439839971	9.119917011	9.877288355	4.54395037	1.710308693	4.553675488	6.218740886	8.168679852	3.894083253	15.6155595	6.176780043
cds228	"PFB0423c;partial=true;start_range=.,388424"	XM_002585345.1	29.60848359	10.666218	38.68442411	2.657564057	10.07945591	11.61597351	27.54716095	18.56729905	28.86214202	6.307238685	15.8893103	2.63390547	9.339195502	11.78631994	27.35975103	17.99077522	16.22839418	11.40205796	10.01808607	15.20136661	14.52209752	16.87436076	18.97891078	17.68805194
cds2280	PFI1010w	XM_001352041.1	4.22978337	0	0	0	0	0.774398234	9.182386982	3.094549841	0	14.71689027	0	2.63390547	0	0	0	0	0	0	0	0	0	0	0.240239377	0.280762729
cds2281	PFI1015w	XM_001352042.1	8.45956674	8.532974399	8.927174795	0	15.11918386	6.969584106	36.72954793	7.736374602	0	21.02412895	3.666763916	10.53562188	0	0	0	0	0	0	0.910735098	0	0	0	0	0
cds2282	PFI1020c	XM_001352043.1	224.1785186	209.0578728	249.9608942	268.4139698	146.1521107	246.2586384	151.5093852	194.95664	320.9470193	176.6026832	227.3393628	143.5478481	220.5829033	212.1537589	252.317704	186.9629581	234.9871477	249.7050692	187.6114301	222.032082	208.7551518	250.5193559	220.2995086	241.7367099
cds2283	PFI1025w	XM_001352044.1	59.21696718	57.59757719	74.39312329	77.06935766	45.35755159	47.23829227	45.91193491	37.13459809	55.41531268	52.56032238	91.66909791	43.45944026	62.26130335	41.70543977	79.03928076	49.38644177	70.75579861	58.15049558	100.1808607	68.63647348	64.44180772	71.3915263	67.50726492	94.61703976
cds2284	PFI1030c	XM_001352045.1	59.21696718	25.5989232	20.83007452	29.23320463	35.27809568	27.10393819	45.91193491	32.49277333	42.71597019	48.35549659	34.22312989	39.50858205	39.13567639	12.23963993	31.31171507	48.32816088	27.91283798	29.64535069	2.732205293	30.40273322	37.21287488	36.34477702	30.99087962	28.35703565
cds2285	PFI1035w	XM_002808897.1	4.22978337	14.9327052	5.951449863	2.657564057	20.15891182	6.969584106	18.36477396	12.37819936	0	21.02412895	8.555782472	7.90171641	0	0.906639995	0.303997234	0	0.649135767	0.570102898	0	0.230323737	0	0.649013875	0	0.280762729
cds2286	PFI1040c	XM_002808898.1	122.6637177	134.3943468	124.9804471	170.0840997	120.9534709	137.0684874	114.7798373	146.9911174	116.6030538	159.78338	161.3376123	175.1547138	167.2160718	216.6869588	202.4621576	239.5242426	201.8812236	235.4524968	196.7187811	222.2624057	165.1888592	158.3593856	231.1102806	270.3745083
cds2287	PFI1045w	XM_001352048.1	8.45956674	10.666218	2.975724932	13.28782029	5.039727954	7.74398234	9.182386982	4.641824761	8.081399766	12.61447737	13.44480103	1.316952735	7.560301121	3.62655998	4.863955739	5.644164774	2.596543068	6.271131876	5.464410586	8.061330778	9.076310947	8.437180381	8.408378192	8.984407336
cds229	"PFB0425c;partial=true;start_range=.,391275"	XM_001349568.2	4.22978337	0	0	0	0	0	0	0	0	0	0	2.63390547	0.889447191	0.906639995	0.303997234	0	0.649135767	1.710308693	0	0	0	0.649013875	0.240239377	0
cds2290	PFI1060w	XM_001352051.1	156.5019847	134.3943468	175.567771	103.6449982	136.0726548	134.7452927	78.05028934	133.0656432	131.6113676	119.837535	129.5589917	85.60192778	184.5602921	291.4847584	200.334177	225.0610704	244.7241842	197.8257055	320.5787544	221.1107871	210.570414	236.2410507	204.2034704	247.0712017
cds2291	PFI1065c	XM_001352052.1	4.22978337	12.7994616	5.951449863	0	30.23836773	17.81115938	32.13835444	18.56729905	1.154485681	31.53619343	6.111273194	14.48648009	1.778894381	3.173239983	0.607994467	1.763801492	1.298271534	3.420617387	1.821470195	0.230323737	0	0.649013875	0.720718131	1.965339105
cds2292	PFI1070c	XM_002808899.1	71.90631729	63.99730799	56.5387737	66.43910143	70.55619136	74.34223046	64.27670887	66.53282158	60.0332554	60.96997396	62.33498658	102.7223133	66.2638157	77.06439958	70.83135545	49.73920207	59.0713548	54.15977529	94.71645015	69.32744469	93.48600275	94.10701194	67.26702554	72.15602142
cds2293	PFI1075w	XM_001352054.1	160.7317681	170.659488	160.6891463	159.4538434	105.834287	243.9354437	165.2829657	191.8620901	280.5400204	142.9640769	210.2277979	210.7124376	132.5276314	190.847719	125.2468603	134.754434	136.3185111	100.33811	167.575258	110.3250698	175.1728013	157.0613579	113.1527465	108.6551762
cds2294	PFI1080w	XM_001352055.1	4.22978337	0	0	2.657564057	0	0.774398234	32.13835444	3.094549841	0	6.307238685	0	5.26781094	0.444723595	3.173239983	0	0.705520597	1.298271534	3.420617387	2.732205293	0.230323737	0	1.298027751	0.720718131	0.280762729
cds2295	PFI1085w	XM_001352056.1	579.4803217	337.0524888	818.3243562	621.8699894	292.3042213	533.5603832	275.4716095	408.480579	982.4673144	245.9823087	465.6790174	284.4617908	1158.504966	1281.535633	884.0239556	1137.651962	1256.077709	1154.458368	1442.604395	931.1988667	845.9121803	1080.608103	813.2102909	1052.298709
cds2296	PFI1090w	XM_001352057.1	490.6548709	443.7146688	496.9460636	730.8301157	503.9727954	535.8835779	532.5784449	470.3715758	715.7811221	409.9705145	431.4558875	389.8180096	766.7034784	731.658476	602.21852	675.8887317	857.5083483	625.9729818	755.910131	619.801175	700.6912051	809.9693166	656.5742171	667.9345329
cds2297	PFI1095w	XM_002808900.1	46.52761707	0	0	0	50.39727954	3.87199117	192.8301266	61.89099682	0	18.92171606	4.889018555	51.36115667	0	1.359959993	0.607994467	0.352760298	5.193086137	2.280411591	2.732205293	0.69097121	0	0	0.480478754	0.842288188
cds2298	PFI1100w	XM_001352059.1	0	0	0	0	20.15891182	0	4.591193491	1.54727492	0	0	0	0	0.444723595	3.173239983	0	0	0.649135767	1.140205796	0.910735098	0.230323737	0.907631095	0.649013875	0.480478754	0.842288188
cds2299	PFI1105w	XM_001352060.1	909.4034245	885.2960939	342.2083671	1597.195998	609.8070825	645.8481272	426.9809947	606.5317688	695.0003798	607.5973267	1893.272435	586.0439671	728.0125256	255.2191586	674.5698616	749.9683944	482.3078749	621.9822615	53.73337076	423.7956752	557.2854921	253.7644253	764.4416974	438.8321458
cds23	PFA_0150c	XM_002808555.1	0	2.1332436	0	0	0	0.774398234	0	3.094549841	1.154485681	2.102412895	0	0	0.444723595	0.906639995	0.607994467	0.352760298	0	1.140205796	0	1.151618683	0	0.649013875	0	0
cds230	"PFB0435c;partial=true;start_range=.,394237"	XM_001349569.2	12.68935011	0	5.951449863	0	0	7.74398234	4.591193491	3.094549841	2.308971362	4.20482579	1.222254639	9.218669145	17.34422022	21.75935988	1.823983402	13.75765164	12.33357957	21.09380722	14.57176156	5.758093413	9.983942042	13.62929138	5.765745046	5.615254585
cds2300	PFI1110w	XM_002808901.1	473.7357374	262.3889628	437.4315649	488.9917865	176.3904784	388.7479135	151.5093852	337.3059327	638.4305815	159.78338	551.2368421	187.0072884	729.7914199	773.3639158	652.6820608	826.8701394	632.9073729	678.4224484	860.6446672	703.4086913	610.8357267	1021.54784	706.5440075	812.2465757
cds2301	PFI1115c	XM_001352062.1	84.5956674	38.3983848	74.39312329	29.23320463	45.35755159	56.53107108	128.5534177	82.00557078	99.28576855	84.0965158	41.55665772	71.11544769	41.80401796	43.97203976	45.59958506	40.56743431	42.84296063	37.05668836	75.5910131	40.9976251	40.84339926	62.95434592	33.87375215	36.21839207
cds2302	PFI1120c	XM_002808902.1	42.2978337	12.7994616	65.46594849	26.57564057	45.35755159	34.0735223	64.27670887	37.13459809	27.70765634	46.25308369	37.8898938	21.07124376	67.59798649	135.9959993	88.15919777	127.699228	155.7925841	131.6937694	5.464410586	90.97787593	118.8996734	42.1859019	183.7831233	77.20975054
cds2303	PFI1125c	XM_001352064.1	4.22978337	0	2.975724932	0	0	0	0	0	1.154485681	2.102412895	0	1.316952735	0	0.906639995	0	0.352760298	0	1.140205796	0.910735098	0.460647473	0.907631095	0.649013875	0.480478754	0.561525458
cds2304	PFI1130c	XM_001352065.1	38.06805033	44.7981156	56.5387737	53.15128115	45.35755159	35.62231876	55.09432189	51.06007238	61.18774108	16.81930316	64.77949586	28.97296017	61.81657975	69.81127962	59.58345781	48.68092118	57.77308327	47.31854052	107.4667415	80.61330778	69.88759429	90.21292869	58.13792922	85.35186969
cds2305	PFI1135c	XM_001352066.1	0	6.399730799	2.975724932	2.657564057	5.039727954	3.87199117	9.182386982	4.641824761	0	2.102412895	2.444509278	3.950858205	0	1.359959993	1.215988935	0.705520597	0.649135767	1.140205796	0	0.921294946	0.907631095	0	0.480478754	1.123050917
cds2306	PFI1140w	XM_002808903.1	88.82545077	138.660834	77.36884822	138.193331	75.59591931	81.31181457	151.5093852	108.3092444	63.49671244	126.1447737	99.00262574	135.6461317	52.03266065	53.49175971	65.66340248	51.85576386	46.73777523	44.46802603	91.07350976	84.75913504	51.7349724	66.84842917	72.31205245	66.82152956
cds2307	PFI1145w	XM_001352068.1	0	10.666218	2.975724932	5.315128115	0	15.48796468	13.77358047	4.641824761	1.154485681	4.20482579	9.77803711	6.584763675	9.339195502	12.23963993	5.77594744	7.055205968	20.12320878	9.691749263	11.83955627	10.13424441	9.076310947	5.841124879	3.363351277	5.334491856
cds2308	PFI1150w	XM_001352069.1	63.44675055	136.5275904	77.36884822	135.5357669	216.708302	85.95820397	179.0565461	129.9710933	31.17111338	195.5243992	77.00204224	164.6190919	9.339195502	24.02595987	21.58380359	5.996925073	20.12320878	14.25257244	32.78646351	5.29744594	7.261048758	9.086194256	4.084069408	7.019068231
cds2309	PFI1155w	XM_001352070.1	0	2.1332436	0	0	5.039727954	3.097592936	4.591193491	1.54727492	0	4.20482579	0	1.316952735	6.226130335	0.906639995	1.519986169	0	0.649135767	0.570102898	0	1.842589892	1.815262189	1.298027751	0.720718131	1.123050917
cds231	"PFB0440c;partial=true;start_range=.,400153"	XM_001349570.2	274.935919	191.991924	241.0337195	247.1534573	151.1918386	244.7098419	142.3269982	198.0511898	259.7592782	130.3495995	260.3402381	213.3463431	512.3215818	418.8676777	256.8776625	384.1559649	456.99158	401.35244	286.8815557	337.1939503	368.4982245	476.3761846	304.6235299	336.6345124
cds2310	PFI1160w	XM_001352071.1	0	0	0	0	0	0	0	0	0	0	0	0	2.668341572	1.359959993	0	0	0	2.850514489	0	0.230323737	0	0	1.201196885	0
cds2312	PFI1170c	XM_002808905.1	25.37870022	0	8.927174795	2.657564057	65.5164634	11.61597351	55.09432189	32.49277333	1.154485681	16.81930316	2.444509278	21.07124376	1.778894381	1.359959993	0.607994467	1.763801492	4.54395037	0.570102898	0	0.460647473	2.722893284	1.298027751	0.960957508	1.403813646
cds2313	PFI1175c	XM_001352074.1	253.7870022	127.994616	264.8395189	108.9601263	156.2315666	235.4170631	133.1446112	148.5383924	304.7842197	157.6809671	184.5604505	123.7935571	216.5803909	298.2845584	209.7580913	202.131651	251.2155419	220.0597185	387.9731516	236.7728011	297.7029991	389.4083253	180.1795327	217.0295897
cds2314	PFI1180w	XM_001352075.1	194.570035	136.5275904	190.4463956	130.2206388	110.874015	151.7820539	96.41506331	164.0111416	183.5632232	81.99410291	117.3364453	133.0122262	272.1708403	475.5326774	240.4618119	372.8676354	365.4634369	349.4730763	513.654595	335.8120078	313.1327277	467.9390042	240.9600951	337.7575633
cds2315	PFI1185c	XM_001352076.1	38.06805033	46.9313592	8.927174795	42.52102492	50.39727954	36.396717	45.91193491	63.43827174	10.39037113	50.45790948	26.88960205	65.84763675	5.336683144	4.533199975	13.98387275	1.058280895	1.947407301	0.570102898	8.196615878	5.758093413	2.722893284	1.298027751	11.29125072	6.176780043
cds2316	PFI1190w	XM_001352077.1	21.14891685	25.5989232	11.90289973	29.23320463	40.31782363	21.68315055	59.68551538	29.39822349	0	50.45790948	36.66763916	51.36115667	0.444723595	6.346479966	7.599930843	0.705520597	0.649135767	0	4.553675488	1.612266156	1.815262189	0	3.363351277	2.526864563
cds2317	PFI1195c	XM_002808906.1	0	0	0	0	0	0.774398234	13.77358047	0	0	4.20482579	1.222254639	6.584763675	0	0	0	0.352760298	2.596543068	0	0	0	0	0	0.480478754	0.280762729
cds2318	PFI1200w	XM_001352079.1	101.5148009	104.5289364	148.7862466	146.1660231	90.71510318	100.6717704	105.5974503	105.2146946	154.7010812	79.89169001	73.33527833	100.0884079	144.9798921	133.2760793	143.7906915	124.171625	196.6881374	148.2267534	92.89497996	150.4013999	136.1446642	114.2264421	152.0715256	155.8233147
cds2319	PFI1205c	XM_002808907.1	8.45956674	23.4656796	2.975724932	5.315128115	15.11918386	2.323194702	22.95596745	21.66184889	3.463457042	21.02412895	6.111273194	6.584763675	0	1.359959993	2.735975103	4.938644177	10.38617227	3.990720285	0	1.381942419	0	0	6.966941931	0.842288188
cds232	"PFB0445c;partial=true;start_range=.,404281"	XM_001349571.1	647.1568556	516.2449511	452.3101896	449.1283257	559.4098029	556.017932	417.7986077	462.6352012	556.4620982	569.7538946	633.1279029	584.7270144	452.7286201	529.9310771	408.8762793	533.7263315	515.4137991	488.0080805	472.6715157	407.2123662	439.2934498	514.0189893	417.0555583	420.8633311
cds2320	PFI1210w	XM_001352081.1	186.1104683	0	56.5387737	21.26051246	65.5164634	10.06717704	785.0940869	184.1257155	1.154485681	60.96997396	9.77803711	164.6190919	0	0	0	0	0	0	0	0	0	0	0	0
cds2321	PFI1215w	XM_001352082.1	67.67653392	83.19650039	107.1260975	90.35717795	85.67537522	70.47023929	123.9622243	61.89099682	106.2126826	86.1989287	72.11302369	73.74935316	47.14070111	74.3444796	65.66340248	48.68092118	57.77308327	54.72987819	164.8430527	73.93391942	67.16470101	99.94813682	56.2160142	65.69847864
cds2322	PFI1216w	XM_002808908.1	8.45956674	0	0	0	0	0.774398234	27.54716095	9.283649523	0	0	0	6.584763675	0	0.906639995	0	0	0.649135767	0.570102898	0.910735098	0	0	0.649013875	0	0.561525458
cds2324	PFI1225w	XM_002808910.1	0	0	0	0	0	3.87199117	9.182386982	4.641824761	0	0	2.444509278	7.90171641	0	0	0	0	0	0	0	0	0	0	0	0
cds2325	PFI1230c	XM_001352085.1	12.68935011	0	2.975724932	0	15.11918386	2.323194702	156.1005787	32.49277333	0	8.40965158	3.666763916	28.97296017	5.781406739	0.453319998	5.471950207	4.585883879	5.193086137	5.13092608	0	3.685179784	1.815262189	1.298027751	1.441436262	3.369152751
cds2326	PFI1235w	XM_001352086.1	76.13610066	57.59757719	77.36884822	47.83615303	20.15891182	58.85426578	59.68551538	57.24917206	172.0183664	52.56032238	72.11302369	44.77639299	136.9748674	101.0903595	108.5270124	98.77288355	105.80913	169.8906635	47.35822508	101.3424441	77.14864305	97.35208132	89.12880884	96.30161613
cds2327	PFI1240c	XM_001352087.1	4.22978337	2.1332436	2.975724932	0	10.07945591	3.097592936	13.77358047	3.094549841	0	6.307238685	0	1.316952735	0	0	0	0	0	0	0	0	0	0	0	0
cds2328	PFI1245c	XM_001352088.1	4.22978337	8.532974399	8.927174795	5.315128115	35.27809568	9.292778808	41.32074142	18.56729905	1.154485681	29.43378053	7.333527833	21.07124376	0	0.453319998	0	0	0.649135767	0	0	0	0	0	0	0
cds2329	PFI1250w	XM_002808911.1	0	0	0	2.657564057	5.039727954	0	9.182386982	6.189099682	0	4.20482579	0	3.950858205	0	0	0.303997234	0	0	0	0	0.230323737	0	0	0.720718131	0
cds233	"PFB0450w;partial=true;start_range=.,409983"	XM_001349572.1	97.2850175	100.2624492	38.68442411	135.5357669	50.39727954	96.02538102	105.5974503	97.47831999	43.87045587	92.50616738	133.2257556	127.7444153	42.69346515	40.34547978	33.43969571	46.21159909	35.05333142	33.63607097	13.66102646	26.25690596	28.13656394	25.96055502	31.71159775	37.34144299
cds2331	PFI1260c	XM_001352091.1	190.3402516	300.7873476	113.0775474	334.8530712	110.874015	182.7579832	192.8301266	184.1257155	129.3023963	111.4278834	355.6760999	172.5208083	120.5200943	94.29055949	97.27911478	106.8863704	80.49283512	106.039139	20.03617215	68.63647348	86.224954	86.96785931	114.8344222	76.92898781
cds2332	PFI1265w	XM_001352092.1	42.2978337	57.59757719	20.83007452	34.54833274	105.834287	36.396717	119.3710308	51.06007238	6.926914085	105.1206448	39.11214844	64.53068402	4.891959549	10.87967994	4.559958506	7.407966266	9.737036506	13.68246955	2.732205293	6.909712096	9.983942042	4.543097128	11.53149009	3.369152751
cds2333	PFI1270w	XM_001352093.1	410.2889869	236.7900396	479.091714	201.9748684	650.1249061	387.199117	399.4338337	329.5695581	424.8507305	531.9104624	216.3390711	454.3486936	779.155739	1025.409834	799.8167219	741.1493869	959.4226637	903.0429901	1091.060647	933.9627516	675.2775345	934.5799806	595.5534154	965.2622632
cds2334	PFI1275w	XM_001352094.1	4.22978337	2.1332436	17.85434959	0	15.11918386	11.61597351	13.77358047	4.641824761	5.772428404	4.20482579	3.666763916	11.85257462	7.560301121	28.55915985	34.04769017	32.45394745	27.26370222	39.33709995	9.107350976	24.18399233	25.41367065	12.33126363	20.42034704	8.703644607
cds2335	PFI1280c	XM_001352095.1	748.6716564	605.8411823	755.8341326	1044.422675	372.9398686	545.950755	376.4778663	606.5317688	930.5154587	349.0005406	744.353075	380.5993404	1374.640633	1868.58503	1002.27888	1308.035186	1611.80411	1550.109779	1842.417102	1498.025582	1051.036808	1575.80569	1334.769978	1582.097979
cds2336	PFI1281w	XM_002808912.1	12.68935011	25.5989232	8.927174795	15.94538434	20.15891182	12.39037174	22.95596745	20.11457397	9.235885446	18.92171606	17.11156494	26.3390547	11.56281348	8.159759956	8.20792531	8.113486863	5.842221904	11.40205796	3.64294039	10.82521562	8.168679852	9.086194256	12.01196885	9.545932794
cds2337	PFI1285w	XM_002808913.1	8.45956674	2.1332436	5.951449863	0	0	3.87199117	32.13835444	12.37819936	2.308971362	8.40965158	3.666763916	17.12038556	3.557788763	5.439839971	0.303997234	4.585883879	9.737036506	6.271131876	1.821470195	1.612266156	5.445786568	3.894083253	2.642633146	4.211440939
cds2338	PFI1295c	XM_002808914.1	101.5148009	23.4656796	59.51449863	31.89076869	20.15891182	32.52472583	188.2389331	68.0800965	63.49671244	31.53619343	35.44538452	47.41029846	45.36180672	32.18571983	59.27946057	59.96925073	34.40419566	41.61751154	17.30396685	46.52539478	39.02813707	54.51716554	47.08691788	37.90296845
cds2339	PFI1300c	XM_001352099.1	0	0	2.975724932	5.315128115	5.039727954	0	9.182386982	4.641824761	0	6.307238685	4.889018555	9.218669145	0.444723595	0	0	0	0	0	0	0.230323737	0	0	0.240239377	0
cds234	"PFB0455w;partial=true;start_range=.,412275"	XM_001349573.1	431.4379037	337.0524888	202.3492953	186.029484	413.2576922	437.5350022	404.0250272	397.6496546	275.9220777	531.9104624	496.2353833	462.25041	266.8341572	214.4203588	227.0859336	245.5211677	281.7249229	210.3679693	226.7730393	140.727803	234.1688224	246.6252727	255.614697	211.9758606
cds2341	PFI1310w	XM_001352101.1	46.52761707	89.59623119	32.73297425	116.9328185	75.59591931	56.53107108	78.05028934	92.83649523	57.72428404	75.68686422	92.89135255	75.0663059	48.91959549	14.95955992	52.2875242	45.15331819	14.93012264	42.75771733	0.910735098	39.15503521	22.69077737	25.31154114	80.48019127	28.91856111
